Fra_dato;Mængde;Måleenhed;Kvalitet;Type
20/01/2023 11.00;09.05;KWH;Målt;Tidsserie
20/01/2023 12.00;01.08;KWH;Målt;Tidsserie
20/01/2023 13.00;10.03;KWH;Målt;Tidsserie
20/01/2023 14.00;3;KWH;Målt;Tidsserie
20/01/2023 15.00;08.09;KWH;Målt;Tidsserie
20/01/2023 16.00;07.01;KWH;Målt;Tidsserie
20/01/2023 17.00;04.08;KWH;Målt;Tidsserie
20/01/2023 18.00;11;KWH;Målt;Tidsserie
20/01/2023 19.00;06.04;KWH;Målt;Tidsserie
20/01/2023 20.00;10.01;KWH;Målt;Tidsserie
20/01/2023 21.00;05.08;KWH;Målt;Tidsserie
20/01/2023 22.00;06.06;KWH;Målt;Tidsserie
20/01/2023 23.00;10.05;KWH;Målt;Tidsserie
21/01/2023 00.00;01.07;KWH;Målt;Tidsserie
21/01/2023 01.00;11.05;KWH;Målt;Tidsserie
21/01/2023 02.00;04.05;KWH;Målt;Tidsserie
21/01/2023 03.00;08.07;KWH;Målt;Tidsserie
21/01/2023 04.00;08.08;KWH;Målt;Tidsserie
21/01/2023 05.00;03.03;KWH;Målt;Tidsserie
21/01/2023 06.00;11.05;KWH;Målt;Tidsserie
21/01/2023 07.00;04.05;KWH;Målt;Tidsserie
21/01/2023 08.00;08.04;KWH;Målt;Tidsserie
21/01/2023 09.00;9;KWH;Målt;Tidsserie
21/01/2023 10.00;03.06;KWH;Målt;Tidsserie
21/01/2023 11.00;09.02;KWH;Målt;Tidsserie
21/01/2023 12.00;02.01;KWH;Målt;Tidsserie
21/01/2023 13.00;10.04;KWH;Målt;Tidsserie
21/01/2023 14.00;02.02;KWH;Målt;Tidsserie
21/01/2023 15.00;10;KWH;Målt;Tidsserie
21/01/2023 16.00;07.02;KWH;Målt;Tidsserie
21/01/2023 17.00;05.09;KWH;Målt;Tidsserie
21/01/2023 18.00;14.07;KWH;Målt;Tidsserie
21/01/2023 19.00;05.05;KWH;Målt;Tidsserie
21/01/2023 20.00;10.07;KWH;Målt;Tidsserie
21/01/2023 21.00;06.03;KWH;Målt;Tidsserie
21/01/2023 22.00;07.06;KWH;Målt;Tidsserie
21/01/2023 23.00;09.01;KWH;Målt;Tidsserie
22/01/2023 00.00;04.06;KWH;Målt;Tidsserie
22/01/2023 01.00;10.08;KWH;Målt;Tidsserie
22/01/2023 02.00;02.06;KWH;Målt;Tidsserie
22/01/2023 03.00;09.01;KWH;Målt;Tidsserie
22/01/2023 04.00;06.01;KWH;Målt;Tidsserie
22/01/2023 05.00;05.03;KWH;Målt;Tidsserie
22/01/2023 06.00;10.04;KWH;Målt;Tidsserie
22/01/2023 07.00;02.02;KWH;Målt;Tidsserie
22/01/2023 08.00;10.07;KWH;Målt;Tidsserie
22/01/2023 09.00;03.08;KWH;Målt;Tidsserie
22/01/2023 10.00;07.06;KWH;Målt;Tidsserie
22/01/2023 11.00;7;KWH;Målt;Tidsserie
22/01/2023 12.00;07.05;KWH;Målt;Tidsserie
22/01/2023 13.00;13.07;KWH;Målt;Tidsserie
22/01/2023 14.00;02.02;KWH;Målt;Tidsserie
22/01/2023 15.00;11.06;KWH;Målt;Tidsserie
22/01/2023 16.00;07.02;KWH;Målt;Tidsserie
22/01/2023 17.00;11;KWH;Målt;Tidsserie
22/01/2023 18.00;09.01;KWH;Målt;Tidsserie
22/01/2023 19.00;04.04;KWH;Målt;Tidsserie
22/01/2023 20.00;11.07;KWH;Målt;Tidsserie
22/01/2023 21.00;04.07;KWH;Målt;Tidsserie
22/01/2023 22.00;10;KWH;Målt;Tidsserie
22/01/2023 23.00;06.01;KWH;Målt;Tidsserie
23/01/2023 00.00;05.04;KWH;Målt;Tidsserie
23/01/2023 01.00;09.09;KWH;Målt;Tidsserie
23/01/2023 02.00;01.08;KWH;Målt;Tidsserie
23/01/2023 03.00;11;KWH;Målt;Tidsserie
23/01/2023 04.00;03.08;KWH;Målt;Tidsserie
23/01/2023 05.00;08.07;KWH;Målt;Tidsserie
23/01/2023 06.00;09.08;KWH;Målt;Tidsserie
23/01/2023 07.00;8;KWH;Målt;Tidsserie
23/01/2023 08.00;10.03;KWH;Målt;Tidsserie
23/01/2023 09.00;01.05;KWH;Målt;Tidsserie
23/01/2023 10.00;12;KWH;Målt;Tidsserie
23/01/2023 11.00;01.03;KWH;Målt;Tidsserie
23/01/2023 12.00;08.01;KWH;Målt;Tidsserie
23/01/2023 13.00;01.09;KWH;Målt;Tidsserie
23/01/2023 14.00;9;KWH;Målt;Tidsserie
23/01/2023 15.00;06.05;KWH;Målt;Tidsserie
23/01/2023 16.00;07.06;KWH;Målt;Tidsserie
23/01/2023 17.00;12.09;KWH;Målt;Tidsserie
23/01/2023 18.00;04.03;KWH;Målt;Tidsserie
23/01/2023 19.00;10.04;KWH;Målt;Tidsserie
23/01/2023 20.00;04.01;KWH;Målt;Tidsserie
23/01/2023 21.00;09.07;KWH;Målt;Tidsserie
23/01/2023 22.00;08.05;KWH;Målt;Tidsserie
23/01/2023 23.00;05.02;KWH;Målt;Tidsserie
24/01/2023 00.00;09.08;KWH;Målt;Tidsserie
24/01/2023 01.00;01.02;KWH;Målt;Tidsserie
24/01/2023 02.00;10.03;KWH;Målt;Tidsserie
24/01/2023 03.00;05.02;KWH;Målt;Tidsserie
24/01/2023 04.00;07.07;KWH;Målt;Tidsserie
24/01/2023 05.00;09.08;KWH;Målt;Tidsserie
24/01/2023 06.00;05.08;KWH;Målt;Tidsserie
24/01/2023 07.00;12.07;KWH;Målt;Tidsserie
24/01/2023 08.00;02.04;KWH;Målt;Tidsserie
24/01/2023 09.00;08.02;KWH;Målt;Tidsserie
24/01/2023 10.00;04.03;KWH;Målt;Tidsserie
24/01/2023 11.00;04.09;KWH;Målt;Tidsserie
24/01/2023 12.00;05.04;KWH;Målt;Tidsserie
24/01/2023 13.00;06.03;KWH;Målt;Tidsserie
24/01/2023 14.00;03.04;KWH;Målt;Tidsserie
24/01/2023 15.00;06.07;KWH;Målt;Tidsserie
24/01/2023 16.00;06.04;KWH;Målt;Tidsserie
24/01/2023 17.00;04.08;KWH;Målt;Tidsserie
24/01/2023 18.00;8;KWH;Målt;Tidsserie
24/01/2023 19.00;03.09;KWH;Målt;Tidsserie
24/01/2023 20.00;10.09;KWH;Målt;Tidsserie
24/01/2023 21.00;02.02;KWH;Målt;Tidsserie
24/01/2023 22.00;11.02;KWH;Målt;Tidsserie
24/01/2023 23.00;01.01;KWH;Målt;Tidsserie
25/01/2023 00.00;09.08;KWH;Målt;Tidsserie
25/01/2023 01.00;03.05;KWH;Målt;Tidsserie
25/01/2023 02.00;7;KWH;Målt;Tidsserie
25/01/2023 03.00;05.09;KWH;Målt;Tidsserie
25/01/2023 04.00;06.05;KWH;Målt;Tidsserie
25/01/2023 05.00;07.02;KWH;Målt;Tidsserie
25/01/2023 06.00;5;KWH;Målt;Tidsserie
25/01/2023 07.00;11.08;KWH;Målt;Tidsserie
25/01/2023 08.00;2;KWH;Målt;Tidsserie
25/01/2023 09.00;08.05;KWH;Målt;Tidsserie
25/01/2023 10.00;00.07;KWH;Målt;Tidsserie
25/01/2023 11.00;08.06;KWH;Målt;Tidsserie
25/01/2023 12.00;1;KWH;Målt;Tidsserie
25/01/2023 13.00;10;KWH;Målt;Tidsserie
25/01/2023 14.00;02.09;KWH;Målt;Tidsserie
25/01/2023 15.00;07.08;KWH;Målt;Tidsserie
25/01/2023 16.00;05.09;KWH;Målt;Tidsserie
25/01/2023 17.00;11.03;KWH;Målt;Tidsserie
25/01/2023 18.00;06.06;KWH;Målt;Tidsserie
25/01/2023 19.00;06.08;KWH;Målt;Tidsserie
25/01/2023 20.00;04.08;KWH;Målt;Tidsserie
25/01/2023 21.00;06.04;KWH;Målt;Tidsserie
25/01/2023 22.00;05.09;KWH;Målt;Tidsserie
25/01/2023 23.00;06.03;KWH;Målt;Tidsserie
26/01/2023 00.00;04.09;KWH;Målt;Tidsserie
26/01/2023 01.00;05.04;KWH;Målt;Tidsserie
26/01/2023 02.00;05.02;KWH;Målt;Tidsserie
26/01/2023 03.00;07.05;KWH;Målt;Tidsserie
26/01/2023 04.00;07.06;KWH;Målt;Tidsserie
26/01/2023 05.00;02.08;KWH;Målt;Tidsserie
26/01/2023 06.00;12.01;KWH;Målt;Tidsserie
26/01/2023 07.00;03.03;KWH;Målt;Tidsserie
26/01/2023 08.00;09.04;KWH;Målt;Tidsserie
26/01/2023 09.00;01.04;KWH;Målt;Tidsserie
26/01/2023 10.00;08.03;KWH;Målt;Tidsserie
26/01/2023 11.00;00.07;KWH;Målt;Tidsserie
26/01/2023 12.00;08.02;KWH;Målt;Tidsserie
26/01/2023 13.00;02.08;KWH;Målt;Tidsserie
26/01/2023 14.00;07.09;KWH;Målt;Tidsserie
26/01/2023 15.00;00.07;KWH;Målt;Tidsserie
26/01/2023 16.00;09.01;KWH;Målt;Tidsserie
26/01/2023 17.00;01.09;KWH;Målt;Tidsserie
26/01/2023 18.00;09.05;KWH;Målt;Tidsserie
26/01/2023 19.00;06.02;KWH;Målt;Tidsserie
26/01/2023 20.00;07.03;KWH;Målt;Tidsserie
26/01/2023 21.00;08.01;KWH;Målt;Tidsserie
26/01/2023 22.00;5;KWH;Målt;Tidsserie
26/01/2023 23.00;11.03;KWH;Målt;Tidsserie
27/01/2023 00.00;01.05;KWH;Målt;Tidsserie
27/01/2023 01.00;10.04;KWH;Målt;Tidsserie
27/01/2023 02.00;5;KWH;Målt;Tidsserie
27/01/2023 03.00;06.07;KWH;Målt;Tidsserie
27/01/2023 04.00;08.09;KWH;Målt;Tidsserie
27/01/2023 05.00;04.04;KWH;Målt;Tidsserie
27/01/2023 06.00;13.07;KWH;Målt;Tidsserie
27/01/2023 07.00;3;KWH;Målt;Tidsserie
27/01/2023 08.00;10.03;KWH;Målt;Tidsserie
27/01/2023 09.00;07.08;KWH;Målt;Tidsserie
27/01/2023 10.00;04.08;KWH;Målt;Tidsserie
27/01/2023 11.00;08.05;KWH;Målt;Tidsserie
27/01/2023 12.00;01.06;KWH;Målt;Tidsserie
27/01/2023 13.00;09.03;KWH;Målt;Tidsserie
27/01/2023 14.00;1;KWH;Målt;Tidsserie
27/01/2023 15.00;09.01;KWH;Målt;Tidsserie
27/01/2023 16.00;03.04;KWH;Målt;Tidsserie
27/01/2023 17.00;11.07;KWH;Målt;Tidsserie
27/01/2023 18.00;05.09;KWH;Målt;Tidsserie
27/01/2023 19.00;09.05;KWH;Målt;Tidsserie
27/01/2023 20.00;09.02;KWH;Målt;Tidsserie
27/01/2023 21.00;05.05;KWH;Målt;Tidsserie
27/01/2023 22.00;12.05;KWH;Målt;Tidsserie
27/01/2023 23.00;03.05;KWH;Målt;Tidsserie
28/01/2023 00.00;10.08;KWH;Målt;Tidsserie
28/01/2023 01.00;06.02;KWH;Målt;Tidsserie
28/01/2023 02.00;06.07;KWH;Målt;Tidsserie
28/01/2023 03.00;09.05;KWH;Målt;Tidsserie
28/01/2023 04.00;01.09;KWH;Målt;Tidsserie
28/01/2023 05.00;09.07;KWH;Målt;Tidsserie
28/01/2023 06.00;00.09;KWH;Målt;Tidsserie
28/01/2023 07.00;09.09;KWH;Målt;Tidsserie
28/01/2023 08.00;03.03;KWH;Målt;Tidsserie
28/01/2023 09.00;08.02;KWH;Målt;Tidsserie
28/01/2023 10.00;03.02;KWH;Målt;Tidsserie
28/01/2023 11.00;06.09;KWH;Målt;Tidsserie
28/01/2023 12.00;02.02;KWH;Målt;Tidsserie
28/01/2023 13.00;07.02;KWH;Målt;Tidsserie
28/01/2023 14.00;03.02;KWH;Målt;Tidsserie
28/01/2023 15.00;08.01;KWH;Målt;Tidsserie
28/01/2023 16.00;06.05;KWH;Målt;Tidsserie
28/01/2023 17.00;08.04;KWH;Målt;Tidsserie
28/01/2023 18.00;09.08;KWH;Målt;Tidsserie
28/01/2023 19.00;05.08;KWH;Målt;Tidsserie
28/01/2023 20.00;12.08;KWH;Målt;Tidsserie
28/01/2023 21.00;2;KWH;Målt;Tidsserie
28/01/2023 22.00;10;KWH;Målt;Tidsserie
28/01/2023 23.00;02.05;KWH;Målt;Tidsserie
29/01/2023 00.00;09.07;KWH;Målt;Tidsserie
29/01/2023 01.00;01.06;KWH;Målt;Tidsserie
29/01/2023 02.00;9;KWH;Målt;Tidsserie
29/01/2023 03.00;03.01;KWH;Målt;Tidsserie
29/01/2023 04.00;06.09;KWH;Målt;Tidsserie
29/01/2023 05.00;04.02;KWH;Målt;Tidsserie
29/01/2023 06.00;05.08;KWH;Målt;Tidsserie
29/01/2023 07.00;8;KWH;Målt;Tidsserie
29/01/2023 08.00;03.08;KWH;Målt;Tidsserie
29/01/2023 09.00;06.02;KWH;Målt;Tidsserie
29/01/2023 10.00;03.08;KWH;Målt;Tidsserie
29/01/2023 11.00;07.01;KWH;Målt;Tidsserie
29/01/2023 12.00;04.07;KWH;Målt;Tidsserie
29/01/2023 13.00;05.08;KWH;Målt;Tidsserie
29/01/2023 14.00;06.08;KWH;Målt;Tidsserie
29/01/2023 15.00;05.01;KWH;Målt;Tidsserie
29/01/2023 16.00;04.07;KWH;Målt;Tidsserie
29/01/2023 17.00;6;KWH;Målt;Tidsserie
29/01/2023 18.00;04.09;KWH;Målt;Tidsserie
29/01/2023 19.00;8;KWH;Målt;Tidsserie
29/01/2023 20.00;04.08;KWH;Målt;Tidsserie
29/01/2023 21.00;06.05;KWH;Målt;Tidsserie
29/01/2023 22.00;05.03;KWH;Målt;Tidsserie
29/01/2023 23.00;06.03;KWH;Målt;Tidsserie
30/01/2023 00.00;4;KWH;Målt;Tidsserie
30/01/2023 01.00;08.01;KWH;Målt;Tidsserie
30/01/2023 02.00;02.05;KWH;Målt;Tidsserie
30/01/2023 03.00;07.07;KWH;Målt;Tidsserie
30/01/2023 04.00;2;KWH;Målt;Tidsserie
30/01/2023 05.00;12.04;KWH;Målt;Tidsserie
30/01/2023 06.00;02.09;KWH;Målt;Tidsserie
30/01/2023 07.00;10.01;KWH;Målt;Tidsserie
30/01/2023 08.00;1;KWH;Målt;Tidsserie
30/01/2023 09.00;10.05;KWH;Målt;Tidsserie
30/01/2023 10.00;02.01;KWH;Målt;Tidsserie
30/01/2023 11.00;9;KWH;Målt;Tidsserie
30/01/2023 12.00;01.01;KWH;Målt;Tidsserie
30/01/2023 13.00;09.08;KWH;Målt;Tidsserie
30/01/2023 14.00;03.06;KWH;Målt;Tidsserie
30/01/2023 15.00;08.08;KWH;Målt;Tidsserie
30/01/2023 16.00;01.04;KWH;Målt;Tidsserie
30/01/2023 17.00;09.06;KWH;Målt;Tidsserie
30/01/2023 18.00;03.02;KWH;Målt;Tidsserie
30/01/2023 19.00;09.08;KWH;Målt;Tidsserie
30/01/2023 20.00;01.08;KWH;Målt;Tidsserie
30/01/2023 21.00;11;KWH;Målt;Tidsserie
30/01/2023 22.00;07.06;KWH;Målt;Tidsserie
30/01/2023 23.00;10.05;KWH;Målt;Tidsserie
31/01/2023 00.00;05.01;KWH;Målt;Tidsserie
31/01/2023 01.00;07.08;KWH;Målt;Tidsserie
31/01/2023 02.00;03.09;KWH;Målt;Tidsserie
31/01/2023 03.00;05.05;KWH;Målt;Tidsserie
31/01/2023 04.00;05.09;KWH;Målt;Tidsserie
31/01/2023 05.00;7;KWH;Målt;Tidsserie
31/01/2023 06.00;7;KWH;Målt;Tidsserie
31/01/2023 07.00;06.01;KWH;Målt;Tidsserie
31/01/2023 08.00;05.03;KWH;Målt;Tidsserie
31/01/2023 09.00;04.01;KWH;Målt;Tidsserie
31/01/2023 10.00;05.05;KWH;Målt;Tidsserie
31/01/2023 11.00;03.08;KWH;Målt;Tidsserie
31/01/2023 12.00;03.03;KWH;Målt;Tidsserie
31/01/2023 13.00;05.01;KWH;Målt;Tidsserie
31/01/2023 14.00;06.07;KWH;Målt;Tidsserie
31/01/2023 15.00;03.09;KWH;Målt;Tidsserie
31/01/2023 16.00;06.06;KWH;Målt;Tidsserie
31/01/2023 17.00;06.04;KWH;Målt;Tidsserie
31/01/2023 18.00;08.06;KWH;Målt;Tidsserie
31/01/2023 19.00;03.05;KWH;Målt;Tidsserie
31/01/2023 20.00;08.04;KWH;Målt;Tidsserie
31/01/2023 21.00;02.06;KWH;Målt;Tidsserie
31/01/2023 22.00;08.08;KWH;Målt;Tidsserie
31/01/2023 23.00;01.01;KWH;Målt;Tidsserie
01/02/2023 00.00;08.03;KWH;Målt;Tidsserie
01/02/2023 01.00;02.03;KWH;Målt;Tidsserie
01/02/2023 02.00;07.02;KWH;Målt;Tidsserie
01/02/2023 03.00;03.02;KWH;Målt;Tidsserie
01/02/2023 04.00;08.03;KWH;Målt;Tidsserie
01/02/2023 05.00;05.01;KWH;Målt;Tidsserie
01/02/2023 06.00;11.07;KWH;Målt;Tidsserie
01/02/2023 07.00;04.06;KWH;Målt;Tidsserie
01/02/2023 08.00;06.06;KWH;Målt;Tidsserie
01/02/2023 09.00;04.05;KWH;Målt;Tidsserie
01/02/2023 10.00;10.05;KWH;Målt;Tidsserie
01/02/2023 11.00;05.02;KWH;Målt;Tidsserie
01/02/2023 12.00;11.05;KWH;Målt;Tidsserie
01/02/2023 13.00;01.09;KWH;Målt;Tidsserie
01/02/2023 14.00;8;KWH;Målt;Tidsserie
01/02/2023 15.00;02.07;KWH;Målt;Tidsserie
01/02/2023 16.00;08.06;KWH;Målt;Tidsserie
01/02/2023 17.00;1;KWH;Målt;Tidsserie
01/02/2023 18.00;09.08;KWH;Målt;Tidsserie
01/02/2023 19.00;03.04;KWH;Målt;Tidsserie
01/02/2023 20.00;08.06;KWH;Målt;Tidsserie
01/02/2023 21.00;02.06;KWH;Målt;Tidsserie
01/02/2023 22.00;10;KWH;Målt;Tidsserie
01/02/2023 23.00;4;KWH;Målt;Tidsserie
02/02/2023 00.00;10.04;KWH;Målt;Tidsserie
02/02/2023 01.00;03.01;KWH;Målt;Tidsserie
02/02/2023 02.00;08.03;KWH;Målt;Tidsserie
02/02/2023 03.00;02.04;KWH;Målt;Tidsserie
02/02/2023 04.00;08.04;KWH;Målt;Tidsserie
02/02/2023 05.00;04.05;KWH;Målt;Tidsserie
02/02/2023 06.00;08.05;KWH;Målt;Tidsserie
02/02/2023 07.00;8;KWH;Målt;Tidsserie
02/02/2023 08.00;06.04;KWH;Målt;Tidsserie
02/02/2023 09.00;8;KWH;Målt;Tidsserie
02/02/2023 10.00;01.04;KWH;Målt;Tidsserie
02/02/2023 11.00;6;KWH;Målt;Tidsserie
02/02/2023 12.00;04.06;KWH;Målt;Tidsserie
02/02/2023 13.00;01.06;KWH;Målt;Tidsserie
02/02/2023 14.00;06.06;KWH;Målt;Tidsserie
02/02/2023 15.00;01.06;KWH;Målt;Tidsserie
02/02/2023 16.00;08.01;KWH;Målt;Tidsserie
02/02/2023 17.00;04.01;KWH;Målt;Tidsserie
02/02/2023 18.00;07.04;KWH;Målt;Tidsserie
02/02/2023 19.00;06.04;KWH;Målt;Tidsserie
02/02/2023 20.00;06.08;KWH;Målt;Tidsserie
02/02/2023 21.00;05.04;KWH;Målt;Tidsserie
02/02/2023 22.00;05.09;KWH;Målt;Tidsserie
02/02/2023 23.00;04.06;KWH;Målt;Tidsserie
03/02/2023 00.00;07.09;KWH;Målt;Tidsserie
03/02/2023 01.00;00.08;KWH;Målt;Tidsserie
03/02/2023 02.00;07.05;KWH;Målt;Tidsserie
03/02/2023 03.00;00.08;KWH;Målt;Tidsserie
03/02/2023 04.00;08.01;KWH;Målt;Tidsserie
03/02/2023 05.00;01.05;KWH;Målt;Tidsserie
03/02/2023 06.00;08.02;KWH;Målt;Tidsserie
03/02/2023 07.00;02.02;KWH;Målt;Tidsserie
03/02/2023 08.00;8;KWH;Målt;Tidsserie
03/02/2023 09.00;00.07;KWH;Målt;Tidsserie
03/02/2023 10.00;07.06;KWH;Målt;Tidsserie
03/02/2023 11.00;00.06;KWH;Målt;Tidsserie
03/02/2023 12.00;07.05;KWH;Målt;Tidsserie
03/02/2023 13.00;01.06;KWH;Målt;Tidsserie
03/02/2023 14.00;08.08;KWH;Målt;Tidsserie
03/02/2023 15.00;01.01;KWH;Målt;Tidsserie
03/02/2023 16.00;08.08;KWH;Målt;Tidsserie
03/02/2023 17.00;02.04;KWH;Målt;Tidsserie
03/02/2023 18.00;09.03;KWH;Målt;Tidsserie
03/02/2023 19.00;05.05;KWH;Målt;Tidsserie
03/02/2023 20.00;08.05;KWH;Målt;Tidsserie
03/02/2023 21.00;05.05;KWH;Målt;Tidsserie
03/02/2023 22.00;06.07;KWH;Målt;Tidsserie
03/02/2023 23.00;08.05;KWH;Målt;Tidsserie
04/02/2023 00.00;03.01;KWH;Målt;Tidsserie
04/02/2023 01.00;10.02;KWH;Målt;Tidsserie
04/02/2023 02.00;02.07;KWH;Målt;Tidsserie
04/02/2023 03.00;08.06;KWH;Målt;Tidsserie
04/02/2023 04.00;05.07;KWH;Målt;Tidsserie
04/02/2023 05.00;05.06;KWH;Målt;Tidsserie
04/02/2023 06.00;09.04;KWH;Målt;Tidsserie
04/02/2023 07.00;02.09;KWH;Målt;Tidsserie
04/02/2023 08.00;09.09;KWH;Målt;Tidsserie
04/02/2023 09.00;01.07;KWH;Målt;Tidsserie
04/02/2023 10.00;09.01;KWH;Målt;Tidsserie
04/02/2023 11.00;02.05;KWH;Målt;Tidsserie
04/02/2023 12.00;07.01;KWH;Målt;Tidsserie
04/02/2023 13.00;04.03;KWH;Målt;Tidsserie
04/02/2023 14.00;04.04;KWH;Målt;Tidsserie
04/02/2023 15.00;05.04;KWH;Målt;Tidsserie
04/02/2023 16.00;06.08;KWH;Målt;Tidsserie
04/02/2023 17.00;11.06;KWH;Målt;Tidsserie
04/02/2023 18.00;04.01;KWH;Målt;Tidsserie
04/02/2023 19.00;13.03;KWH;Målt;Tidsserie
04/02/2023 20.00;04.09;KWH;Målt;Tidsserie
04/02/2023 21.00;9;KWH;Målt;Tidsserie
04/02/2023 22.00;09.04;KWH;Målt;Tidsserie
04/02/2023 23.00;04.08;KWH;Målt;Tidsserie
05/02/2023 00.00;09.09;KWH;Målt;Tidsserie
05/02/2023 01.00;3;KWH;Målt;Tidsserie
05/02/2023 02.00;13.02;KWH;Målt;Tidsserie
05/02/2023 03.00;02.08;KWH;Målt;Tidsserie
05/02/2023 04.00;08.02;KWH;Målt;Tidsserie
05/02/2023 05.00;05.06;KWH;Målt;Tidsserie
05/02/2023 06.00;04.09;KWH;Målt;Tidsserie
05/02/2023 07.00;08.05;KWH;Målt;Tidsserie
05/02/2023 08.00;01.08;KWH;Målt;Tidsserie
05/02/2023 09.00;10.07;KWH;Målt;Tidsserie
05/02/2023 10.00;01.07;KWH;Målt;Tidsserie
05/02/2023 11.00;9;KWH;Målt;Tidsserie
05/02/2023 12.00;01.05;KWH;Målt;Tidsserie
05/02/2023 13.00;08.09;KWH;Målt;Tidsserie
05/02/2023 14.00;00.08;KWH;Målt;Tidsserie
05/02/2023 15.00;06.04;KWH;Målt;Tidsserie
05/02/2023 16.00;04.04;KWH;Målt;Tidsserie
05/02/2023 17.00;10.07;KWH;Målt;Tidsserie
05/02/2023 18.00;02.05;KWH;Målt;Tidsserie
05/02/2023 19.00;09.07;KWH;Målt;Tidsserie
05/02/2023 20.00;01.05;KWH;Målt;Tidsserie
05/02/2023 21.00;12.06;KWH;Målt;Tidsserie
05/02/2023 22.00;04.06;KWH;Målt;Tidsserie
05/02/2023 23.00;07.06;KWH;Målt;Tidsserie
06/02/2023 00.00;04.02;KWH;Målt;Tidsserie
06/02/2023 01.00;6;KWH;Målt;Tidsserie
06/02/2023 02.00;05.03;KWH;Målt;Tidsserie
06/02/2023 03.00;04.06;KWH;Målt;Tidsserie
06/02/2023 04.00;07.05;KWH;Målt;Tidsserie
06/02/2023 05.00;03.09;KWH;Målt;Tidsserie
06/02/2023 06.00;11.01;KWH;Målt;Tidsserie
06/02/2023 07.00;02.09;KWH;Målt;Tidsserie
06/02/2023 08.00;09.02;KWH;Målt;Tidsserie
06/02/2023 09.00;00.08;KWH;Målt;Tidsserie
06/02/2023 10.00;09.02;KWH;Målt;Tidsserie
06/02/2023 11.00;1;KWH;Målt;Tidsserie
06/02/2023 12.00;07.01;KWH;Målt;Tidsserie
06/02/2023 13.00;01.01;KWH;Målt;Tidsserie
06/02/2023 14.00;01.01;KWH;Målt;Tidsserie
06/02/2023 15.00;04.07;KWH;Målt;Tidsserie
06/02/2023 16.00;09.08;KWH;Målt;Tidsserie
06/02/2023 17.00;05.02;KWH;Målt;Tidsserie
06/02/2023 18.00;12.09;KWH;Målt;Tidsserie
06/02/2023 19.00;01.01;KWH;Målt;Tidsserie
06/02/2023 20.00;10;KWH;Målt;Tidsserie
06/02/2023 21.00;4;KWH;Målt;Tidsserie
06/02/2023 22.00;07.03;KWH;Målt;Tidsserie
06/02/2023 23.00;04.04;KWH;Målt;Tidsserie
07/02/2023 00.00;05.07;KWH;Målt;Tidsserie
07/02/2023 01.00;06.02;KWH;Målt;Tidsserie
07/02/2023 02.00;4;KWH;Målt;Tidsserie
07/02/2023 03.00;07.08;KWH;Målt;Tidsserie
07/02/2023 04.00;02.06;KWH;Målt;Tidsserie
07/02/2023 05.00;09.06;KWH;Målt;Tidsserie
07/02/2023 06.00;01.02;KWH;Målt;Tidsserie
07/02/2023 07.00;11.02;KWH;Målt;Tidsserie
07/02/2023 08.00;02.03;KWH;Målt;Tidsserie
07/02/2023 09.00;08.07;KWH;Målt;Tidsserie
07/02/2023 10.00;00.08;KWH;Målt;Tidsserie
07/02/2023 11.00;07.07;KWH;Målt;Tidsserie
07/02/2023 12.00;01.01;KWH;Målt;Tidsserie
07/02/2023 13.00;07.01;KWH;Målt;Tidsserie
07/02/2023 14.00;00.07;KWH;Målt;Tidsserie
07/02/2023 15.00;08.05;KWH;Målt;Tidsserie
07/02/2023 16.00;03.04;KWH;Målt;Tidsserie
07/02/2023 17.00;09.08;KWH;Målt;Tidsserie
07/02/2023 18.00;03.02;KWH;Målt;Tidsserie
07/02/2023 19.00;09.02;KWH;Målt;Tidsserie
07/02/2023 20.00;2;KWH;Målt;Tidsserie
07/02/2023 21.00;09.07;KWH;Målt;Tidsserie
07/02/2023 22.00;01.09;KWH;Målt;Tidsserie
07/02/2023 23.00;07.08;KWH;Målt;Tidsserie
08/02/2023 00.00;04.04;KWH;Målt;Tidsserie
08/02/2023 01.00;6;KWH;Målt;Tidsserie
08/02/2023 02.00;06.04;KWH;Målt;Tidsserie
08/02/2023 03.00;03.07;KWH;Målt;Tidsserie
08/02/2023 04.00;08.02;KWH;Målt;Tidsserie
08/02/2023 05.00;01.02;KWH;Målt;Tidsserie
08/02/2023 06.00;12.02;KWH;Målt;Tidsserie
08/02/2023 07.00;03.04;KWH;Målt;Tidsserie
08/02/2023 08.00;07.07;KWH;Målt;Tidsserie
08/02/2023 09.00;02.05;KWH;Målt;Tidsserie
08/02/2023 10.00;8;KWH;Målt;Tidsserie
08/02/2023 11.00;03.03;KWH;Målt;Tidsserie
08/02/2023 12.00;11.05;KWH;Målt;Tidsserie
08/02/2023 13.00;01.09;KWH;Målt;Tidsserie
08/02/2023 14.00;08.01;KWH;Målt;Tidsserie
08/02/2023 15.00;02.04;KWH;Målt;Tidsserie
08/02/2023 16.00;08.07;KWH;Målt;Tidsserie
08/02/2023 17.00;8;KWH;Målt;Tidsserie
08/02/2023 18.00;08.04;KWH;Målt;Tidsserie
08/02/2023 19.00;09.08;KWH;Målt;Tidsserie
08/02/2023 20.00;01.09;KWH;Målt;Tidsserie
08/02/2023 21.00;10.08;KWH;Målt;Tidsserie
08/02/2023 22.00;04.06;KWH;Målt;Tidsserie
08/02/2023 23.00;08.06;KWH;Målt;Tidsserie
